Year,team,away_goals_conceded,away_score,away_games,home_score,home_goals_conceded,home_games,hs_mean,as_mean,as_conceded_mean,hs_conceded_mean,H_AttackS,A_AttackS,H_DefenseS,A_DefenseS
2015,Ethiopia,9,6,5,18.0,10.0,12.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.9588910133843213,1.085302073940487,0.7536819957920049,1.1506692160611856
2015,Falkland Islands,3,0,1,3.0,8.0,3.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.6392606755895475,0.0,2.4117823865344152,1.9177820267686425
2015,Faroe Islands,4,1,3,3.0,7.0,3.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.6392606755895475,0.3014727983168019,2.1103095882176137,0.85234756745273
2015,Felvidék,7,4,3,1.0,4.0,1.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.6392606755895475,1.2058911932672076,3.6176735798016235,1.4916082430422777
2015,Fiji,3,2,2,11.0,0.0,2.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,3.5159337157425115,0.9044183949504059,0.0,0.9588910133843213
2015,Finland,3,3,4,3.0,4.0,5.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.3835564053537285,0.6783137962128044,0.7235347159603247,0.47944550669216063
2015,France,4,3,4,14.0,8.0,6.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.4916082430422777,0.6783137962128044,1.2058911932672076,0.6392606755895475
2015,French Guiana,3,0,1,3.0,1.0,1.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.9177820267686425,0.0,0.9044183949504059,1.9177820267686425
2015,Gabon,10,8,9,10.0,7.0,7.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.9132295365564965,0.8039274621781385,0.9044183949504059,0.7102896395439418
2015,Gambia,6,3,4,2.0,1.0,2.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.6392606755895475,0.6783137962128044,0.45220919747520294,0.9588910133843213
2015,Georgia,12,3,5,8.0,4.0,5.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.0228170809432762,0.5426510369702435,0.7235347159603247,1.534225621414914
2015,Germany,5,12,5,8.0,6.0,4.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.278521351179095,2.170604147880974,1.3566275924256088,0.6392606755895475
2015,Ghana,7,9,8,20.0,9.0,10.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.278521351179095,1.0174706943192067,0.8139765554553653,0.5593530911408541
2015,Gibraltar,22,2,4,3.0,23.0,7.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.27396886096694895,0.45220919747520294,2.971660440551333,3.5159337157425115
2015,Gotland,5,1,2,4.0,6.0,2.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.278521351179095,0.45220919747520294,2.7132551848512176,1.5981516889738687
2015,Greece,6,2,7,4.0,4.0,2.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.278521351179095,0.25840525570011597,1.8088367899008118,0.5479377219338979
2015,Greenland,1,4,2,4.0,3.0,2.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.278521351179095,1.8088367899008118,1.3566275924256088,0.31963033779477373
2015,Grenada,4,2,3,4.0,5.0,3.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.85234756745273,0.6029455966336038,1.5073639915840098,0.85234756745273
2015,Guadeloupe,2,0,1,0.0,0.0,0.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,,0.0,,1.278521351179095
2015,Guam,11,2,5,3.0,7.0,4.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.47944550669216063,0.36176735798016235,1.5827321911632102,1.4063734862970048
2015,Guatemala,13,3,5,0.0,1.0,2.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.0,0.5426510369702435,0.45220919747520294,1.6620777565328235
2015,Guernsey,3,11,3,6.0,0.0,2.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.9177820267686425,3.316200781484821,0.0,0.6392606755895475
2015,Guinea,15,9,8,9.0,5.0,5.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.1506692160611856,1.0174706943192067,0.9044183949504059,1.1986137667304015
2015,Guinea-Bissau,1,1,2,3.0,7.0,2.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.9588910133843213,0.45220919747520294,3.1654643823264204,0.31963033779477373
2015,Haiti,6,7,6,0.0,1.0,1.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.0,1.0551547941088069,0.9044183949504059,0.6392606755895475
2015,Hitra,5,2,2,6.0,5.0,2.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.9177820267686425,0.9044183949504059,2.2610459873760145,1.5981516889738687
2015,Honduras,10,9,7,8.0,7.0,7.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.7305836292451972,1.1628236506505218,0.9044183949504059,0.9132295365564965
2015,Hong Kong,1,2,5,19.0,3.0,7.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.7351361194573434,0.36176735798016235,0.3876078835501739,0.12785213511790952
2015,Hungary,5,6,4,8.0,2.0,5.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.0228170809432762,1.3566275924256088,0.36176735798016235,0.7990758444869344
2015,Iceland,11,11,8,4.0,3.0,3.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.85234756745273,1.243575293056808,0.9044183949504059,0.8789834289356279
2015,India,7,2,4,13.0,8.0,8.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.0387985978330148,0.45220919747520294,0.9044183949504059,1.1187061822817082
2015,Iran,5,16,8,17.0,5.0,7.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.5524902121460438,1.8088367899008118,0.6460131392502899,0.3995379222434672
2015,Iraq,18,10,9,12.0,6.0,6.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.278521351179095,1.0049093277226733,0.9044183949504059,1.278521351179095
2015,Isle of Man,5,14,4,7.0,0.0,1.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,4.474824729126833,3.1654643823264204,0.0,0.7990758444869344
2015,Isle of Wight,0,0,1,7.0,3.0,3.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.4916082430422777,0.0,0.9044183949504059,0.0
2015,Israel,6,2,3,5.0,6.0,4.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.7990758444869344,0.6029455966336038,1.3566275924256088,1.278521351179095
2015,Italy,7,7,4,7.0,5.0,6.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.7458041215211388,1.5827321911632102,0.7536819957920049,1.1187061822817082
2015,Ivory Coast,5,8,9,12.0,4.0,8.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.9588910133843213,0.8039274621781385,0.45220919747520294,0.3551448197719709
2015,Jamaica,9,5,7,6.0,3.0,4.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.9588910133843213,0.6460131392502899,0.6783137962128044,0.8219065829008468
2015,Japan,4,18,8,22.0,3.0,9.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.5626372069966719,2.0349413886384133,0.3014727983168019,0.31963033779477373
2015,Jordan,8,13,7,15.0,4.0,10.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.9588910133843213,1.6796341620507538,0.36176735798016235,0.7305836292451972
2015,Kazakhstan,2,2,4,2.0,7.0,5.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.25570427023581904,0.45220919747520294,1.266185752930568,0.31963033779477373
2015,Kenya,10,7,7,6.0,1.0,5.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.767112810707457,0.9044183949504059,0.18088367899008118,0.9132295365564965
2015,Kuwait,10,6,6,10.0,5.0,5.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.278521351179095,0.9044183949504059,0.9044183949504059,1.0654344593159126
2015,Kyrgyzstan,4,3,3,6.0,4.0,4.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.9588910133843213,0.9044183949504059,0.9044183949504059,0.85234756745273
2015,Laos,19,2,4,5.0,17.0,7.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.45661476827824826,0.45220919747520294,2.1964446734509853,3.0364882090503507
2015,Latvia,6,5,5,1.0,5.0,3.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.2130868918631825,0.9044183949504059,1.5073639915840098,0.767112810707457
2015,Lebanon,0,5,5,11.0,9.0,6.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.1719779052475037,0.9044183949504059,1.3566275924256088,0.0
2015,Lesotho,7,2,4,6.0,10.0,9.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.426173783726365,0.45220919747520294,1.0049093277226733,1.1187061822817082
2015,Liberia,9,5,4,2.0,2.0,3.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.426173783726365,1.1305229936880072,0.6029455966336038,1.438336520076482
2015,Libya,7,5,5,2.0,6.0,3.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.426173783726365,0.9044183949504059,1.8088367899008118,0.8949649458253665
2015,Liechtenstein,8,0,3,2.0,15.0,5.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.25570427023581904,0.0,2.7132551848512176,1.70469513490546
2015,Lithuania,12,1,5,3.0,6.0,3.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.6392606755895475,0.18088367899008118,1.8088367899008118,1.534225621414914
2015,Luxembourg,12,0,4,5.0,8.0,6.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.5327172296579563,0.0,1.2058911932672076,1.9177820267686425
2015,Macau,5,0,2,1.0,1.0,1.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.6392606755895475,0.0,0.9044183949504059,1.5981516889738687
2015,Madagascar,10,7,5,12.0,6.0,7.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.0958754438677958,1.266185752930568,0.7752157671003478,1.278521351179095
2015,Malawi,16,9,11,6.0,2.0,4.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.9588910133843213,0.7399786867776048,0.45220919747520294,0.9298337099484327
2015,Malaysia,23,6,5,4.0,11.0,6.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.426173783726365,1.085302073940487,1.6581003907424106,2.9405991077119182
2015,Maldives,22,10,8,3.0,5.0,4.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.47944550669216063,1.1305229936880072,1.1305229936880072,1.7579668578712557
2015,Mali,11,12,7,7.0,5.0,5.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.8949649458253665,1.5504315342006956,0.9044183949504059,1.004552490212146
2015,Malta,9,0,5,4.0,4.0,4.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.6392606755895475,0.0,0.9044183949504059,1.1506692160611856
2015,Mauritania,7,3,5,13.0,5.0,6.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.3850647971106862,0.5426510369702435,0.7536819957920049,0.8949649458253665
2015,Mauritius,14,2,6,6.0,8.0,4.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.9588910133843213,0.3014727983168019,1.8088367899008118,1.4916082430422777
2015,Menorca,3,5,2,5.0,2.0,3.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.0654344593159126,2.2610459873760145,0.6029455966336038,0.9588910133843213
2015,Mexico,15,17,10,15.0,6.0,7.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.3698443048347446,1.53751127141569,0.7752157671003478,0.9588910133843213
2015,Moldova,7,3,6,1.0,6.0,3.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.2130868918631825,0.45220919747520294,1.8088367899008118,0.7458041215211388
2015,Mongolia,0,3,1,3.0,0.0,1.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.9177820267686425,2.7132551848512176,0.0,0.0
2015,Montenegro,11,5,5,4.0,6.0,3.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.85234756745273,0.9044183949504059,1.8088367899008118,1.4063734862970048
2015,Montserrat,2,1,1,2.0,2.0,1.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.278521351179095,0.9044183949504059,1.8088367899008118,1.278521351179095
2015,Morocco,3,10,4,8.0,4.0,7.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.7305836292451972,2.2610459873760145,0.5168105114002319,0.47944550669216063
2015,Mozambique,9,4,6,9.0,5.0,5.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.1506692160611856,0.6029455966336038,0.9044183949504059,0.9588910133843213
2015,Namibia,7,2,6,15.0,8.0,10.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.9588910133843213,0.3014727983168019,0.7235347159603247,0.7458041215211388
2015,Nepal,7,1,4,0.0,1.0,2.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.0,0.22610459873760147,0.45220919747520294,1.1187061822817082
2015,Netherlands,6,7,4,8.0,9.0,5.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.0228170809432762,1.5827321911632102,1.6279531109107306,0.9588910133843213
2015,New Zealand,2,2,3,0.0,0.0,0.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,,0.6029455966336038,,0.426173783726365
2015,Nicaragua,1,6,2,6.0,0.0,2.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.9177820267686425,2.7132551848512176,0.0,0.31963033779477373
2015,Niger,5,3,5,9.0,4.0,6.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.9588910133843213,0.5426510369702435,0.6029455966336038,0.6392606755895475
2015,Nigeria,1,3,5,11.0,4.0,8.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.8789834289356279,0.5426510369702435,0.45220919747520294,0.12785213511790952
2015,North Korea,9,8,9,10.0,7.0,6.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.0654344593159126,0.8039274621781385,1.0551547941088069,0.6392606755895475
2015,North Macedonia,3,1,3,5.0,7.0,6.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.5327172296579563,0.3014727983168019,1.0551547941088069,0.6392606755895475
2015,Northern Ireland,3,4,3,8.0,4.0,6.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.85234756745273,1.2058911932672076,0.6029455966336038,0.6392606755895475
2015,Norway,9,4,4,4.0,1.0,5.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.5114085404716381,0.9044183949504059,0.18088367899008118,1.438336520076482
2015,Oman,12,4,7,19.0,10.0,10.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.2145952836201401,0.5168105114002319,0.9044183949504059,1.0958754438677958
2015,Padania,1,4,1,9.0,2.0,3.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.9177820267686425,3.6176735798016235,0.6029455966336038,0.6392606755895475
2015,Pakistan,3,1,1,2.0,1.0,2.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.6392606755895475,0.9044183949504059,0.45220919747520294,1.9177820267686425
2015,Palestine,9,11,6,7.0,5.0,4.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.1187061822817082,1.6581003907424106,1.1305229936880072,0.9588910133843213
2015,Panama,11,6,8,5.0,5.0,4.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.7990758444869344,0.6783137962128044,1.1305229936880072,0.8789834289356279
2015,Paraguay,16,8,8,5.0,3.0,4.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.7990758444869344,0.9044183949504059,0.6783137962128044,1.278521351179095
2015,Peru,10,5,6,7.0,5.0,5.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.8949649458253665,0.7536819957920049,0.9044183949504059,1.0654344593159126
2015,Philippines,4,3,4,5.0,7.0,4.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.7990758444869344,0.6783137962128044,1.5827321911632102,0.6392606755895475
2015,Poland,6,4,3,21.0,5.0,6.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,2.2374123645634163,1.2058911932672076,0.7536819957920049,1.278521351179095
2015,Portugal,4,9,6,3.0,4.0,4.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.47944550669216063,1.3566275924256088,0.9044183949504059,0.426173783726365
2015,Puerto Rico,2,0,1,0.0,0.0,0.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,,0.0,,1.278521351179095
2015,Qatar,8,9,6,28.0,5.0,9.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.9888109907230367,1.3566275924256088,0.5024546638613366,0.85234756745273
2015,Republic of Ireland,3,6,3,6.0,2.0,6.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.6392606755895475,1.8088367899008118,0.3014727983168019,0.6392606755895475
2015,Romani people,5,6,2,1.0,3.0,1.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.6392606755895475,2.7132551848512176,2.7132551848512176,1.5981516889738687
2015,Romania,2,5,4,2.0,1.0,3.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.426173783726365,1.1305229936880072,0.3014727983168019,0.31963033779477373
2015,Russia,1,12,3,9.0,6.0,7.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.8219065829008468,3.6176735798016235,0.7752157671003478,0.2130868918631825
2015,Rwanda,4,2,5,11.0,9.0,10.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.7031867431485024,0.36176735798016235,0.8139765554553653,0.5114085404716381
2015,Saare County,7,4,3,1.0,2.0,1.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.6392606755895475,1.2058911932672076,1.8088367899008118,1.4916082430422777
2015,Saint Kitts and Nevis,4,4,3,0.0,0.0,0.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,,1.2058911932672076,,0.85234756745273
2015,Saint Vincent and the Grenadines,1,2,1,0.0,0.0,0.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,,1.8088367899008118,,0.6392606755895475
2015,Samoa,1,3,2,3.0,2.0,1.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.9177820267686425,1.3566275924256088,1.8088367899008118,0.31963033779477373
2015,San Marino,18,1,5,0.0,8.0,2.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.0,0.18088367899008118,3.6176735798016235,2.301338432122371
2015,Saudi Arabia,6,18,6,14.0,5.0,5.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.789929891650733,2.7132551848512176,0.9044183949504059,0.6392606755895475
2015,Scotland,2,7,3,12.0,6.0,5.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.534225621414914,2.1103095882176137,1.085302073940487,0.426173783726365
2015,Senegal,7,9,7,18.0,7.0,7.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.6438131658016937,1.1628236506505218,0.9044183949504059,0.6392606755895475
2015,Serbia,10,5,5,7.0,3.0,3.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,1.4916082430422777,0.9044183949504059,0.9044183949504059,1.278521351179095
2015,Seychelles,11,1,4,1.0,4.0,4.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.15981516889738687,0.22610459873760147,0.9044183949504059,1.7579668578712557
2015,Shetland,2,9,3,1.0,3.0,2.0,1.5643070787637088,1.1056829511465602,1.5643070787637088,1.1056829511465602,0.31963033779477373,2.7132551848512176,1.3566275924256088,0.426173783726365
